PROBLEMA;SEMENTE;DELTA;MEDIA_ESPERADA;DIMENSAO;PSO-PS;ES-PS3; MEDIA PSO-PS; MEDIA ES-PS 3
1 ; 1 ; 1;1;2;8.85664e-12 ; 
1 ; 2 ; 1;1;2;5.73178e-12 ; 
1 ; 3 ; 1;1;2;5.25858e-12 ; 
1 ; 4 ; 1;1;2;6.70009e-12 ; 
1 ; 5 ; 1;1;2;1.49763e-11 ; 
1 ; 6 ; 1;1;2;7.76047e-12 ; 
1 ; 7 ; 1;1;2;1.1758e-11 ; 
1 ; 8 ; 1;1;2;2.99356e-11 ; 
1 ; 9 ; 1;1;2;6.54163e-12 ; 
1 ; 10 ; 1;1;2;6.80414e-12 ; 
1 ; 11 ; 1;1;2;1.58181e-11 ; 
1 ; 12 ; 1;1;2;3.57928e-11 ; 
1 ; 13 ; 1;1;2;9.39247e-12 ; 
1 ; 14 ; 1;1;2;1.73526e-11 ; 
1 ; 15 ; 1;1;2;7.80152e-12 ; 
1 ; 16 ; 1;1;2;1.27164e-11 ; 
1 ; 17 ; 1;1;2;8.62008e-12 ; 
1 ; 18 ; 1;1;2;5.48487e-11 ; 
1 ; 19 ; 1;1;2;7.36248e-12 ; 
1 ; 20 ; 1;1;2;1.61821e-11 ; 
1 ; 21 ; 1;1;2;1.08571e-11 ; 
1 ; 22 ; 1;1;2;9.37125e-12 ; 
1 ; 23 ; 1;1;2;4.7707e-12 ; 
1 ; 24 ; 1;1;2;1.46114e-12 ; 
1 ; 25 ; 1;1;2;1.32797e-11 ; 
1 ; 26 ; 1;1;2;7.75533e-12 ; 
1 ; 27 ; 1;1;2;1.55082e-11 ; 
1 ; 28 ; 1;1;2;4.11914e-11 ; 
1 ; 29 ; 1;1;2;1.04383e-11 ; 
1 ; 30 ; 1;1;2;2.85716e-12 ; 
2 ; 1 ; 1;1;2;7.92622e-06 ; 
2 ; 2 ; 1;1;2;3.74718e-06 ; 
2 ; 3 ; 1;1;2;4.78769e-06 ; 
2 ; 4 ; 1;1;2;2.51229 ; 
2 ; 5 ; 1;1;2;2.22809e-05 ; 
2 ; 6 ; 1;1;2;4.46138e-06 ; 
2 ; 7 ; 1;1;2;6.96982 ; 
2 ; 8 ; 1;1;2;5.32579 ; 
2 ; 9 ; 1;1;2;8.82152e-07 ; 
2 ; 10 ; 1;1;2;2.46049e-06 ; 
2 ; 11 ; 1;1;2;5.20754e-06 ; 
2 ; 12 ; 1;1;2;8.51237e-06 ; 
2 ; 13 ; 1;1;2;5.21048e-06 ; 
2 ; 14 ; 1;1;2;4.04285e-06 ; 
2 ; 15 ; 1;1;2;4.79894 ; 
2 ; 16 ; 1;1;2;4.92054e-06 ; 
2 ; 17 ; 1;1;2;2.79419e-06 ; 
2 ; 18 ; 1;1;2;1.75007e-06 ; 
2 ; 19 ; 1;1;2;5.33107e-06 ; 
2 ; 20 ; 1;1;2;3.86776e-06 ; 
2 ; 21 ; 1;1;2;6.85881 ; 
2 ; 22 ; 1;1;2;2.749e-06 ; 
2 ; 23 ; 1;1;2;1.9141e-05 ; 
2 ; 24 ; 1;1;2;3.30044e-06 ; 
2 ; 25 ; 1;1;2;9.62142 ; 
2 ; 26 ; 1;1;2;6.15639e-06 ; 
2 ; 27 ; 1;1;2;7.1573e-07 ; 
2 ; 28 ; 1;1;2;4.4457e-06 ; 
2 ; 29 ; 1;1;2;3.37164e-06 ; 
2 ; 30 ; 1;1;2;2.98728e-06 ; 
3 ; 1 ; 1;1;2;2.94146e-13 ; 
3 ; 2 ; 1;1;2;1.92479e-12 ; 
3 ; 3 ; 1;1;2;4.4227e-12 ; 
3 ; 4 ; 1;1;2;1.47633e-11 ; 
3 ; 5 ; 1;1;2;1.51458e-11 ; 
3 ; 6 ; 1;1;2;1.88518e-11 ; 
3 ; 7 ; 1;1;2;3.30361e-12 ; 
3 ; 8 ; 1;1;2;9.44831e-12 ; 
3 ; 9 ; 1;1;2;1.71463e-11 ; 
3 ; 10 ; 1;1;2;1.31383e-12 ; 
3 ; 11 ; 1;1;2;1.17784e-11 ; 
3 ; 12 ; 1;1;2;2.71212e-12 ; 
3 ; 13 ; 1;1;2;1.84716e-11 ; 
3 ; 14 ; 1;1;2;1.17945e-11 ; 
3 ; 15 ; 1;1;2;1.90109e-12 ; 
3 ; 16 ; 1;1;2;5.76866e-12 ; 
3 ; 17 ; 1;1;2;2.77821e-13 ; 
3 ; 18 ; 1;1;2;9.04064e-13 ; 
3 ; 19 ; 1;1;2;1.71772e-12 ; 
3 ; 20 ; 1;1;2;1.15854e-11 ; 
3 ; 21 ; 1;1;2;1.42425e-11 ; 
3 ; 22 ; 1;1;2;1.07672e-11 ; 
3 ; 23 ; 1;1;2;2.78296e-12 ; 
3 ; 24 ; 1;1;2;5.67427e-14 ; 
3 ; 25 ; 1;1;2;3.83599e-13 ; 
3 ; 26 ; 1;1;2;1.13687e-11 ; 
3 ; 27 ; 1;1;2;3.59e-13 ; 
3 ; 28 ; 1;1;2;3.0422e-11 ; 
3 ; 29 ; 1;1;2;3.2703e-13 ; 
3 ; 30 ; 1;1;2;5.87637e-12 ; 
4 ; 1 ; 1;1;2;3.42937e-06 ; 
4 ; 2 ; 1;1;2;0.000435992 ; 
4 ; 3 ; 1;1;2;8.13621e-06 ; 
4 ; 4 ; 1;1;2;7.65924e-06 ; 
4 ; 5 ; 1;1;2;1.58473e-05 ; 
4 ; 6 ; 1;1;2;6.56486e-06 ; 
4 ; 7 ; 1;1;2;1.81095e-06 ; 
4 ; 8 ; 1;1;2;2.05326e-06 ; 
4 ; 9 ; 1;1;2;2.64853e-06 ; 
4 ; 10 ; 1;1;2;4.97928e-06 ; 
4 ; 11 ; 1;1;2;6.68673e-06 ; 
4 ; 12 ; 1;1;2;2.94785 ; 
4 ; 13 ; 1;1;2;2.12686e-06 ; 
4 ; 14 ; 1;1;2;1.38518e-06 ; 
4 ; 15 ; 1;1;2;2.38182e-06 ; 
4 ; 16 ; 1;1;2;2.97516e-06 ; 
4 ; 17 ; 1;1;2;0.0265851 ; 
4 ; 18 ; 1;1;2;6.32809e-06 ; 
4 ; 19 ; 1;1;2;0.000148308 ; 
4 ; 20 ; 1;1;2;2.45209e-06 ; 
4 ; 21 ; 1;1;2;2.55761e-06 ; 
4 ; 22 ; 1;1;2;4.28255e-06 ; 
4 ; 23 ; 1;1;2;2.64806e-06 ; 
4 ; 24 ; 1;1;2;8.53677e-06 ; 
4 ; 25 ; 1;1;2;0.000622284 ; 
4 ; 26 ; 1;1;2;0.0801728 ; 
4 ; 27 ; 1;1;2;0.000135533 ; 
4 ; 28 ; 1;1;2;0.00327839 ; 
4 ; 29 ; 1;1;2;6.31323e-06 ; 
4 ; 30 ; 1;1;2;2.82802e-06 ; 
5 ; 1 ; 1;1;2;25.685 ; 
5 ; 2 ; 1;1;2;1.43685 ; 
5 ; 3 ; 1;1;2;13.166 ; 
5 ; 4 ; 1;1;2;17.9809 ; 
5 ; 5 ; 1;1;2;0.0113898 ; 
5 ; 6 ; 1;1;2;0.0294064 ; 
5 ; 7 ; 1;1;2;27.927 ; 
5 ; 8 ; 1;1;2;26.5998 ; 
5 ; 9 ; 1;1;2;6.93496 ; 
5 ; 10 ; 1;1;2;89.9941 ; 
5 ; 11 ; 1;1;2;55.4628 ; 
5 ; 12 ; 1;1;2;763.525 ; 
5 ; 13 ; 1;1;2;0.0200181 ; 
5 ; 14 ; 1;1;2;6.59652 ; 
5 ; 15 ; 1;1;2;15.9137 ; 
5 ; 16 ; 1;1;2;102.166 ; 
5 ; 17 ; 1;1;2;0.0147118 ; 
5 ; 18 ; 1;1;2;8.89624 ; 
5 ; 19 ; 1;1;2;9.44637 ; 
5 ; 20 ; 1;1;2;17.5713 ; 
5 ; 21 ; 1;1;2;368.553 ; 
5 ; 22 ; 1;1;2;11.5791 ; 
5 ; 23 ; 1;1;2;6.96166 ; 
5 ; 24 ; 1;1;2;5.08746 ; 
5 ; 25 ; 1;1;2;41.4486 ; 
5 ; 26 ; 1;1;2;26.667 ; 
5 ; 27 ; 1;1;2;0.489914 ; 
5 ; 28 ; 1;1;2;0.116898 ; 
5 ; 29 ; 1;1;2;0.0137303 ; 
5 ; 30 ; 1;1;2;3.14987 ; 
6 ; 1 ; 1;1;2;-169 ; 
6 ; 2 ; 1;1;2;-198 ; 
6 ; 3 ; 1;1;2;-196 ; 
6 ; 4 ; 1;1;2;-189 ; 
6 ; 5 ; 1;1;2;-198 ; 
6 ; 6 ; 1;1;2;-175 ; 
6 ; 7 ; 1;1;2;-188 ; 
6 ; 8 ; 1;1;2;-185 ; 
6 ; 9 ; 1;1;2;-189 ; 
6 ; 10 ; 1;1;2;-157 ; 
6 ; 11 ; 1;1;2;-161 ; 
6 ; 12 ; 1;1;2;-192 ; 
6 ; 13 ; 1;1;2;-187 ; 
6 ; 14 ; 1;1;2;-191 ; 
6 ; 15 ; 1;1;2;-195 ; 
6 ; 16 ; 1;1;2;-198 ; 
6 ; 17 ; 1;1;2;-198 ; 
6 ; 18 ; 1;1;2;-147 ; 
6 ; 19 ; 1;1;2;-198 ; 
6 ; 20 ; 1;1;2;-183 ; 
6 ; 21 ; 1;1;2;-197 ; 
6 ; 22 ; 1;1;2;-197 ; 
6 ; 23 ; 1;1;2;-196 ; 
6 ; 24 ; 1;1;2;-164 ; 
6 ; 25 ; 1;1;2;-173 ; 
6 ; 26 ; 1;1;2;-192 ; 
6 ; 27 ; 1;1;2;-198 ; 
6 ; 28 ; 1;1;2;-188 ; 
6 ; 29 ; 1;1;2;-198 ; 
6 ; 30 ; 1;1;2;-181 ; 
7 ; 1 ; 1;1;2;0.319289 ; 
7 ; 2 ; 1;1;2;0.153894 ; 
7 ; 3 ; 1;1;2;0.32262 ; 
7 ; 4 ; 1;1;2;0.783512 ; 
7 ; 5 ; 1;1;2;0.190487 ; 
7 ; 6 ; 1;1;2;0.627097 ; 
7 ; 7 ; 1;1;2;0.15678 ; 
7 ; 8 ; 1;1;2;0.232523 ; 
7 ; 9 ; 1;1;2;0.706508 ; 
7 ; 10 ; 1;1;2;0.0308281 ; 
7 ; 11 ; 1;1;2;0.52135 ; 
7 ; 12 ; 1;1;2;0.970385 ; 
7 ; 13 ; 1;1;2;0.780905 ; 
7 ; 14 ; 1;1;2;0.185944 ; 
7 ; 15 ; 1;1;2;0.181477 ; 
7 ; 16 ; 1;1;2;0.46724 ; 
7 ; 17 ; 1;1;2;0.52516 ; 
7 ; 18 ; 1;1;2;0.314326 ; 
7 ; 19 ; 1;1;2;0.718215 ; 
7 ; 20 ; 1;1;2;0.419313 ; 
7 ; 21 ; 1;1;2;0.614474 ; 
7 ; 22 ; 1;1;2;0.968989 ; 
7 ; 23 ; 1;1;2;0.873167 ; 
7 ; 24 ; 1;1;2;0.536918 ; 
7 ; 25 ; 1;1;2;0.566841 ; 
7 ; 26 ; 1;1;2;0.152208 ; 
7 ; 27 ; 1;1;2;0.566894 ; 
7 ; 28 ; 1;1;2;0.219725 ; 
7 ; 29 ; 1;1;2;0.566627 ; 
7 ; 30 ; 1;1;2;0.80043 ; 
8 ; 1 ; 1;1;2;-719.527 ; 
8 ; 2 ; 1;1;2;-245.752 ; 
8 ; 3 ; 1;1;2;-364.18 ; 
8 ; 4 ; 1;1;2;-423.421 ; 
8 ; 5 ; 1;1;2;-423.421 ; 
8 ; 6 ; 1;1;2;-719.527 ; 
8 ; 7 ; 1;1;2;-364.18 ; 
8 ; 8 ; 1;1;2;-719.527 ; 
8 ; 9 ; 1;1;2;-502.388 ; 
8 ; 10 ; 1;1;2;-304.49 ; 
8 ; 11 ; 1;1;2;-482.618 ; 
8 ; 12 ; 1;1;2;-502.388 ; 
8 ; 13 ; 1;1;2;-719.527 ; 
8 ; 14 ; 1;1;2;-324.628 ; 
8 ; 15 ; 1;1;2;-245.752 ; 
8 ; 16 ; 1;1;2;-599.572 ; 
8 ; 17 ; 1;1;2;-244.224 ; 
8 ; 18 ; 1;1;2;-837.966 ; 
8 ; 19 ; 1;1;2;-502.388 ; 
8 ; 20 ; 1;1;2;-324.719 ; 
8 ; 21 ; 1;1;2;-324.719 ; 
8 ; 22 ; 1;1;2;-482.618 ; 
8 ; 23 ; 1;1;2;-541.859 ; 
8 ; 24 ; 1;1;2;-719.527 ; 
8 ; 25 ; 1;1;2;-837.966 ; 
8 ; 26 ; 1;1;2;-502.388 ; 
8 ; 27 ; 1;1;2;-225.926 ; 
8 ; 28 ; 1;1;2;-601.089 ; 
8 ; 29 ; 1;1;2;-443.066 ; 
8 ; 30 ; 1;1;2;-719.527 ; 
9 ; 1 ; 1;1;2;0.994959 ; 
9 ; 2 ; 1;1;2;4.97479 ; 
9 ; 3 ; 1;1;2;0.994959 ; 
9 ; 4 ; 1;1;2;3.97983 ; 
9 ; 5 ; 1;1;2;4.97479 ; 
9 ; 6 ; 1;1;2;3.97983 ; 
9 ; 7 ; 1;1;2;3.97983 ; 
9 ; 8 ; 1;1;2;9.94956 ; 
9 ; 9 ; 1;1;2;7.95966 ; 
9 ; 10 ; 1;1;2;1.98992 ; 
9 ; 11 ; 1;1;2;0.994959 ; 
9 ; 12 ; 1;1;2;0.994959 ; 
9 ; 13 ; 1;1;2;4.97479 ; 
9 ; 14 ; 1;1;2;4.97479 ; 
9 ; 15 ; 1;1;2;4.99566e-10 ; 
9 ; 16 ; 1;1;2;1.98992 ; 
9 ; 17 ; 1;1;2;8.9546 ; 
9 ; 18 ; 1;1;2;0.994959 ; 
9 ; 19 ; 1;1;2;0.994959 ; 
9 ; 20 ; 1;1;2;0.994959 ; 
9 ; 21 ; 1;1;2;3.97983 ; 
9 ; 22 ; 1;1;2;2.60859e-10 ; 
9 ; 23 ; 1;1;2;4.97479 ; 
9 ; 24 ; 1;1;2;9.94956 ; 
9 ; 25 ; 1;1;2;9.94956 ; 
9 ; 26 ; 1;1;2;7.95966 ; 
9 ; 27 ; 1;1;2;4.97479 ; 
9 ; 28 ; 1;1;2;0.994959 ; 
9 ; 29 ; 1;1;2;0.994959 ; 
9 ; 30 ; 1;1;2;7.95966 ; 
10 ; 1 ; 1;1;2;19.3968 ; 
10 ; 2 ; 1;1;2;9.29234e-06 ; 
10 ; 3 ; 1;1;2;1.10516e-05 ; 
10 ; 4 ; 1;1;2;14.7666 ; 
10 ; 5 ; 1;1;2;1.0217e-05 ; 
10 ; 6 ; 1;1;2;18.2149 ; 
10 ; 7 ; 1;1;2;18.6329 ; 
10 ; 8 ; 1;1;2;19.7761 ; 
10 ; 9 ; 1;1;2;17.9543 ; 
10 ; 10 ; 1;1;2;7.78316e-06 ; 
10 ; 11 ; 1;1;2;1.02379e-05 ; 
10 ; 12 ; 1;1;2;15.8026 ; 
10 ; 13 ; 1;1;2;7.23365e-06 ; 
10 ; 14 ; 1;1;2;19.8371 ; 
10 ; 15 ; 1;1;2;1.03842e-05 ; 
10 ; 16 ; 1;1;2;1.54691e-05 ; 
10 ; 17 ; 1;1;2;19.3305 ; 
10 ; 18 ; 1;1;2;19.7333 ; 
10 ; 19 ; 1;1;2;2.57993 ; 
10 ; 20 ; 1;1;2;9.24444e-06 ; 
10 ; 21 ; 1;1;2;16.598 ; 
10 ; 22 ; 1;1;2;1.06632e-05 ; 
10 ; 23 ; 1;1;2;8.70684e-06 ; 
10 ; 24 ; 1;1;2;18.2441 ; 
10 ; 25 ; 1;1;2;19.8779 ; 
10 ; 26 ; 1;1;2;17.8616 ; 
10 ; 27 ; 1;1;2;1.88079e-05 ; 
10 ; 28 ; 1;1;2;2.57993 ; 
10 ; 29 ; 1;1;2;8.78454e-06 ; 
10 ; 30 ; 1;1;2;9.59042e-06 ; 
11 ; 1 ; 1;1;2;36.0593 ; 
11 ; 2 ; 1;1;2;10.1866 ; 
11 ; 3 ; 1;1;2;5.25485 ; 
11 ; 4 ; 1;1;2;10.6571 ; 
11 ; 5 ; 1;1;2;18.3675 ; 
11 ; 6 ; 1;1;2;30.5295 ; 
11 ; 7 ; 1;1;2;32.2501 ; 
11 ; 8 ; 1;1;2;37.727 ; 
11 ; 9 ; 1;1;2;23.8571 ; 
11 ; 10 ; 1;1;2;4.85973 ; 
11 ; 11 ; 1;1;2;13.1471 ; 
11 ; 12 ; 1;1;2;12.8635 ; 
11 ; 13 ; 1;1;2;14.1286 ; 
11 ; 14 ; 1;1;2;29.897 ; 
11 ; 15 ; 1;1;2;8.70595 ; 
11 ; 16 ; 1;1;2;15.3353 ; 
11 ; 17 ; 1;1;2;55.5675 ; 
11 ; 18 ; 1;1;2;1.96451 ; 
11 ; 19 ; 1;1;2;12.0734 ; 
11 ; 20 ; 1;1;2;6.37729 ; 
11 ; 21 ; 1;1;2;24.4768 ; 
11 ; 22 ; 1;1;2;3.28217 ; 
11 ; 23 ; 1;1;2;1.74542 ; 
11 ; 24 ; 1;1;2;33.187 ; 
11 ; 25 ; 1;1;2;98.2732 ; 
11 ; 26 ; 1;1;2;24.0894 ; 
11 ; 27 ; 1;1;2;16.9035 ; 
11 ; 28 ; 1;1;2;2.06108 ; 
11 ; 29 ; 1;1;2;1.4869 ; 
11 ; 30 ; 1;1;2;3.26165 ; 
12 ; 1 ; 1;1;2;6.71921e-25 ; 
12 ; 2 ; 1;1;2;6.71921e-25 ; 
12 ; 3 ; 1;1;2;6.71921e-25 ; 
12 ; 4 ; 1;1;2;6.71921e-25 ; 
12 ; 5 ; 1;1;2;6.71921e-25 ; 
12 ; 6 ; 1;1;2;6.71921e-25 ; 
12 ; 7 ; 1;1;2;6.71921e-25 ; 
12 ; 8 ; 1;1;2;6.71921e-25 ; 
12 ; 9 ; 1;1;2;6.71921e-25 ; 
12 ; 10 ; 1;1;2;6.71921e-25 ; 
12 ; 11 ; 1;1;2;6.71921e-25 ; 
12 ; 12 ; 1;1;2;6.71921e-25 ; 
12 ; 13 ; 1;1;2;6.71921e-25 ; 
12 ; 14 ; 1;1;2;6.71921e-25 ; 
12 ; 15 ; 1;1;2;6.71921e-25 ; 
12 ; 16 ; 1;1;2;6.71921e-25 ; 
12 ; 17 ; 1;1;2;6.71921e-25 ; 
12 ; 18 ; 1;1;2;6.71921e-25 ; 
12 ; 19 ; 1;1;2;6.71921e-25 ; 
12 ; 20 ; 1;1;2;6.71921e-25 ; 
12 ; 21 ; 1;1;2;6.71921e-25 ; 
12 ; 22 ; 1;1;2;6.71921e-25 ; 
12 ; 23 ; 1;1;2;6.71921e-25 ; 
12 ; 24 ; 1;1;2;6.71921e-25 ; 
12 ; 25 ; 1;1;2;6.71921e-25 ; 
12 ; 26 ; 1;1;2;6.71921e-25 ; 
12 ; 27 ; 1;1;2;6.71921e-25 ; 
12 ; 28 ; 1;1;2;6.71921e-25 ; 
12 ; 29 ; 1;1;2;6.71921e-25 ; 
12 ; 30 ; 1;1;2;6.71921e-25 ; 
13 ; 1 ; 1;1;2;0.0439489 ; 
13 ; 2 ; 1;1;2;7.91108e-11 ; 
13 ; 3 ; 1;1;2;0.0109874 ; 
13 ; 4 ; 1;1;2;5.40382e-10 ; 
13 ; 5 ; 1;1;2;0.0109874 ; 
13 ; 6 ; 1;1;2;5.09332e-10 ; 
13 ; 7 ; 1;1;2;0.0109874 ; 
13 ; 8 ; 1;1;2;0.10892 ; 
13 ; 9 ; 1;1;2;0.0109874 ; 
13 ; 10 ; 1;1;2;0.0439489 ; 
13 ; 11 ; 1;1;2;0.0109874 ; 
13 ; 12 ; 1;1;2;0.0109874 ; 
13 ; 13 ; 1;1;2;2.04265e-10 ; 
13 ; 14 ; 1;1;2;5.16633e-11 ; 
13 ; 15 ; 1;1;2;0.0109874 ; 
13 ; 16 ; 1;1;2;3.46623e-10 ; 
13 ; 17 ; 1;1;2;0.0973974 ; 
13 ; 18 ; 1;1;2;0.0109874 ; 
13 ; 19 ; 1;1;2;0.0973974 ; 
13 ; 20 ; 1;1;2;0.0109874 ; 
13 ; 21 ; 1;1;2;0.0109874 ; 
13 ; 22 ; 1;1;2;0.0109874 ; 
13 ; 23 ; 1;1;2;0.0109874 ; 
13 ; 24 ; 1;1;2;0.0109874 ; 
13 ; 25 ; 1;1;2;0.0973974 ; 
13 ; 26 ; 1;1;2;1.53977e-10 ; 
13 ; 27 ; 1;1;2;0.10892 ; 
13 ; 28 ; 1;1;2;1.62564e-10 ; 
13 ; 29 ; 1;1;2;5.34576e-11 ; 
13 ; 30 ; 1;1;2;9.17248e-11 ; 
14 ; 1 ; 1;1;2;95.9726 ; 
14 ; 2 ; 1;1;2;355232 ; 
14 ; 3 ; 1;1;2;166401 ; 
14 ; 4 ; 1;1;2;275178 ; 
14 ; 5 ; 1;1;2;263325 ; 
14 ; 6 ; 1;1;2;51.8428 ; 
14 ; 7 ; 1;1;2;273688 ; 
14 ; 8 ; 1;1;2;0.0198506 ; 
14 ; 9 ; 1;1;2;309.775 ; 
14 ; 10 ; 1;1;2;238314 ; 
14 ; 11 ; 1;1;2;277062 ; 
14 ; 12 ; 1;1;2;46.6319 ; 
14 ; 13 ; 1;1;2;685.515 ; 
14 ; 14 ; 1;1;2;79453.1 ; 
14 ; 15 ; 1;1;2;492510 ; 
14 ; 16 ; 1;1;2;2088.31 ; 
14 ; 17 ; 1;1;2;56540.8 ; 
14 ; 18 ; 1;1;2;86084.3 ; 
14 ; 19 ; 1;1;2;24290.1 ; 
14 ; 20 ; 1;1;2;2.97951 ; 
14 ; 21 ; 1;1;2;129.64 ; 
14 ; 22 ; 1;1;2;197.562 ; 
14 ; 23 ; 1;1;2;20.569 ; 
14 ; 24 ; 1;1;2;830.387 ; 
14 ; 25 ; 1;1;2;84559.8 ; 
14 ; 26 ; 1;1;2;845.681 ; 
14 ; 27 ; 1;1;2;1.88022 ; 
14 ; 28 ; 1;1;2;60576.4 ; 
14 ; 29 ; 1;1;2;42.1189 ; 
14 ; 30 ; 1;1;2;13.0273 ; 
1 ; 1 ; 1;1;3;8.92663e-12 ; 
1 ; 2 ; 1;1;3;1.24434e-11 ; 
1 ; 3 ; 1;1;3;1.28538e-11 ; 
